level_0,Unnamed: 0.1,Unnamed: 0,SortOrder,LocID,Notes,ISO3_code,ISO2_code,SDMX_code,LocTypeID,LocTypeName,ParentID,Location,VarID,Variant,Time,TPopulation1Jan,TPopulation1July,TPopulationMale1July,TPopulationFemale1July,PopDensity,PopSexRatio,MedianAgePop,NatChange,NatChangeRT,PopChange,PopGrowthRate,DoublingTime,Births,Births1519,CBR,TFR,NRR,MAC,SRB,Deaths,DeathsMale,DeathsFemale,CDR,LEx,LExMale,LExFemale,LE15,LE15Male,LE15Female,LE65,LE65Male,LE65Female,LE80,LE80Male,LE80Female,InfantDeaths,IMR,LBsurvivingAge1,Under5Deaths,Q5,Q0040,Q0040Male,Q0040Female,Q0060,Q0060Male,Q0060Female,Q1550,Q1550Male,Q1550Female,Q1560,Q1560Male,Q1560Female,NetMigrations,CNMR,BirthsSingle,Population
131.0,131.0,131.0,1.0,900.0,,,,1.0,1.0,World,0.0,World,2.0,Medium,2081,10417527.736,10419851.489,5189949.358,5229902.132,79.9048,99.2361,40.0507,4648.223,0.446,4647.506,0.045,,122061.916,6231.437,11.715,1.9189,0.9152,29.619,104.5,117413.693,60599.545,56814.148,11.269,80.3421,78.0574,82.7375,66.9444,64.9393,69.0297,21.3941,20.2179,22.5405,10.8438,10.119,11.4711,1398.1,11.4458,120832.093,1952.493,15.9309,43.9359,54.0056,33.4114,107.6881,131.2791,82.9739,45.7277,56.5585,34.4997,89.2828,109.6021,68.1689,0.0,0.0,122061916.0,10417527736.0
132.0,132.0,132.0,1.0,900.0,,,,1.0,1.0,World,0.0,World,2.0,Medium,2082,10422175.242,10424022.896,5191403.498,5232619.397,79.9368,99.2123,40.1745,3695.971,0.354,3695.307,0.035,,121564.29,6122.942,11.662,1.916,0.9141,29.641,104.5,117868.319,60817.857,57050.462,11.308,80.4322,78.1551,82.8192,67.0156,65.0159,69.0948,21.4433,20.2709,22.5871,10.8734,10.1504,11.5008,1376.816,11.3191,120352.313,1920.298,15.7365,43.4566,53.4554,33.0077,106.7365,130.1763,82.1957,45.298,56.0536,34.1503,88.5527,108.7446,67.5844,0.0,0.0,121564290.0,10422175242.0
133.0,133.0,133.0,1.0,900.0,,,,1.0,1.0,World,0.0,World,2.0,Medium,2083,10425870.549,10427226.4,5192372.852,5234853.548,79.9613,99.1885,40.2991,2712.331,0.26,2711.702,0.026,,120968.156,6016.263,11.601,1.9116,0.9124,29.662,104.5,118255.825,61007.564,57248.261,11.341,80.5252,78.2516,82.9082,67.089,65.0924,69.1649,21.4925,20.3228,22.6346,10.9042,10.1832,11.5315,1354.033,11.1856,119775.665,1886.801,15.5363,42.9672,52.933,32.5536,105.7571,129.0986,81.3312,44.8575,55.5622,33.7643,87.8,107.8984,66.94,0.0,0.0,120968156.0,10425870549.0
134.0,134.0,134.0,1.0,900.0,,,,1.0,1.0,World,0.0,World,2.0,Medium,2084,10428582.251,10429447.395,5192850.546,5236596.849,79.9784,99.1646,40.4246,1730.807,0.166,1730.288,0.017,,120365.885,5909.954,11.541,1.9071,0.9105,29.684,104.5,118635.078,61187.568,57447.51,11.375,80.6146,78.3486,82.9892,67.1602,65.1689,69.2301,21.5375,20.3706,22.6775,10.934,10.2152,11.561,1332.756,11.0648,119191.512,1854.988,15.3492,42.4982,52.3935,32.1594,104.806,127.9969,80.5502,44.426,55.056,33.412,87.0618,107.0334,66.3443,0.0,0.0,120365885.0,10428582251.0
135.0,135.0,135.0,1.0,900.0,,,,1.0,1.0,World,0.0,World,2.0,Medium,2085,10430312.539,10430679.101,5192831.01,5237848.091,79.9878,99.1405,40.5508,733.777,0.07,733.124,0.007,,119678.778,5799.755,11.474,1.9013,0.908,29.706,104.5,118945.001,61341.354,57603.647,11.404,80.705,78.4446,83.0731,67.233,65.2457,69.2983,21.5819,20.4164,22.7212,10.9667,10.2493,11.594,1311.148,10.9471,118522.905,1823.199,15.168,42.041,51.8753,31.7669,103.8598,126.9144,79.7576,43.9973,54.5573,33.0576,86.3207,106.1742,65.7357,0.0,0.0,119678778.0,10430312539.0
136.0,136.0,136.0,1.0,900.0,,,,1.0,1.0,World,0.0,World,2.0,Medium,2086,10431045.663,10430926.281,5192308.612,5238617.669,79.9897,99.116,40.6777,-238.039,-0.023,-238.765,-0.002,,118975.344,5690.123,11.406,1.8951,0.9054,29.729,104.5,119213.383,61480.091,57733.292,11.429,80.7968,78.5405,83.16,67.3066,65.3221,69.3686,21.6244,20.4593,22.764,11.0008,10.2843,11.6287,1288.691,10.8226,117838.702,1790.542,14.9799,41.577,51.3594,31.3582,102.9002,125.8332,78.9345,43.5697,54.069,32.6941,85.5721,105.3191,65.1056,0.0,0.0,118975344.0,10431045663.0
137.0,137.0,137.0,1.0,900.0,,,,1.0,1.0,World,0.0,World,2.0,Medium,2087,10430806.898,10430267.624,5191321.302,5238946.321,79.9847,99.0909,40.8047,-1077.971,-0.104,-1078.549,-0.01,,118384.844,5585.49,11.35,1.8905,0.9034,29.75,104.5,119462.815,61609.587,57853.228,11.454,80.8856,78.6346,83.2426,67.3791,65.3985,69.4367,21.6658,20.5011,22.8054,11.0363,10.3206,11.665,1269.471,10.716,117264.45,1761.432,14.8127,41.1424,50.8681,30.9835,101.9739,124.769,78.1611,43.1555,53.5873,32.3512,84.8354,104.4603,64.5032,0.0,0.0,118384844.0,10430806898.0
138.0,138.0,138.0,1.0,900.0,,,,1.0,1.0,World,0.0,World,2.0,Medium,2088,10429728.349,10428830.626,5189929.052,5238901.574,79.9736,99.0652,40.9313,-1794.709,-0.172,-1795.445,-0.017,,117907.734,5484.431,11.306,1.8877,0.9023,29.773,104.5,119702.443,61744.215,57958.228,11.478,80.9744,78.7272,83.327,67.4509,65.4719,69.5064,21.7063,20.5403,22.8478,11.0727,10.3569,11.703,1250.832,10.6025,116803.087,1732.706,14.6372,40.6972,50.3583,30.6068,101.0382,123.7,77.3728,42.7446,53.112,32.0081,84.098,103.6123,63.8869,0.0,0.0,117907734.0,10429728349.0
139.0,139.0,139.0,1.0,900.0,,,,1.0,1.0,World,0.0,World,2.0,Medium,2089,10427932.904,10426601.147,5188126.358,5238474.789,79.9565,99.0389,41.0573,-2662.776,-0.255,-2663.515,-0.026,,117242.146,5371.616,11.245,1.8816,0.8997,29.796,104.5,119904.922,61845.183,58059.739,11.5,81.0664,78.8258,83.4111,67.5254,65.5507,69.5756,21.7487,20.5834,22.8894,11.1113,10.3969,11.7414,1229.706,10.4806,116155.807,1701.922,14.4551,40.2417,49.8301,30.2281,100.0724,122.5786,76.5774,42.328,52.6235,31.6671,83.3355,102.7199,63.265,0.0,0.0,117242146.0,10427932904.0
140.0,140.0,140.0,1.0,900.0,,,,1.0,1.0,World,0.0,World,2.0,Medium,2090,10425269.389,10423541.036,5185896.747,5237644.288,79.9331,99.012,41.1823,-3456.006,-0.332,-3456.706,-0.033,,116668.119,5270.53,11.193,1.8769,0.8977,29.819,104.5,120124.125,61963.186,58160.939,11.525,81.1562,78.9202,83.4953,67.5986,65.6266,69.6454,21.79,20.6242,22.9313,11.1492,10.4355,11.78,1210.831,10.3714,115597.843,1673.326,14.2839,39.7971,49.3226,29.85,99.1265,121.4948,75.7818,41.9188,52.1501,31.3255,82.5827,101.8495,62.6389,0.0,0.0,116668119.0,10425269389.0
141.0,141.0,141.0,1.0,900.0,,,,1.0,1.0,World,0.0,World,2.0,Medium,2091,10421812.683,10419647.132,5183229.224,5236417.908,79.9032,98.9843,41.3057,-4330.561,-0.416,-4331.102,-0.042,,116014.029,5164.731,11.134,1.8707,0.895,29.842,104.5,120344.59,62091.6,58252.99,11.55,81.246,79.0135,83.5809,67.6719,65.7013,69.7169,21.8312,20.6637,22.9745,11.1876,10.4735,11.82,1191.55,10.2632,114960.375,1644.478,14.114,39.3519,48.8116,29.4741,98.1766,120.4093,74.9792,41.5111,51.6804,30.9829,81.8246,100.9792,62.0013,0.0,0.0,116014029.0,10421812683.0
142.0,142.0,142.0,1.0,900.0,,,,1.0,1.0,World,0.0,World,2.0,Medium,2092,10417481.581,10414959.829,5180150.306,5234809.522,79.8673,98.9559,41.4269,-5042.851,-0.484,-5043.504,-0.048,,115548.65,5064.693,11.095,1.8674,0.8937,29.865,104.5,120591.501,62211.106,58380.395,11.579,81.3351,79.1097,83.6612,67.745,65.7794,69.7837,21.8723,20.7057,23.0145,11.2269,10.5141,11.859,1174.002,10.1546,114509.885,1617.927,13.9479,38.9199,48.3065,29.1195,97.2403,119.3083,74.2206,41.1163,51.2116,30.6659,81.0733,100.0868,61.4004,0.0,0.0,115548650.0,10417481581.0
143.0,143.0,143.0,1.0,900.0,,,,1.0,1.0,World,0.0,World,2.0,Medium,2093,10412438.077,10409491.089,5176669.8,5232821.288,79.8253,98.9269,41.5453,-5893.448,-0.566,-5893.977,-0.057,,114951.659,4958.524,11.043,1.8619,0.8913,29.889,104.5,120845.107,62350.788,58494.319,11.609,81.4262,79.2047,83.7475,67.8194,65.8556,69.8557,21.9136,20.7453,23.0574,11.2669,10.5534,11.9007,1155.155,10.0423,113929.202,1589.873,13.7756,38.4679,47.7858,28.7398,96.2763,118.2022,73.4097,40.7094,50.7405,30.3261,80.3028,99.1975,60.7562,0.0,0.0,114951659.0,10412438077.0
144.0,144.0,144.0,1.0,900.0,,,,1.0,1.0,World,0.0,World,2.0,Medium,2094,10406544.1,10403272.149,5172800.515,5230471.634,79.7776,98.8974,41.6609,-6543.187,-0.629,-6543.901,-0.063,,114561.354,4860.47,11.012,1.8597,0.8906,29.912,104.5,121104.541,62482.193,58622.348,11.641,81.5174,79.3018,83.8315,67.894,65.9333,69.9262,21.9549,20.7855,23.0996,11.3075,10.5937,11.9425,1138.4,9.9325,113553.017,1563.875,13.6044,38.0144,47.2478,28.3755,95.3129,117.0726,72.6253,40.3031,50.2585,29.9991,79.533,98.2917,60.1305,0.0,0.0,114561354.0,10406544100.0
145.0,145.0,145.0,1.0,900.0,,,,1.0,1.0,World,0.0,World,2.0,Medium,2095,10400000.199,10396305.844,5168552.652,5227753.193,79.7242,98.8676,41.7738,-7388.141,-0.711,-7388.709,-0.071,,113995.198,4755.006,10.965,1.8547,0.8884,29.936,104.5,121383.339,62618.235,58765.104,11.676,81.6087,79.3985,83.9163,67.9683,66.0104,69.9966,21.9954,20.825,23.1409,11.3473,10.6332,11.9833,1119.528,9.8148,113003.313,1536.231,13.4278,37.5553,46.7119,27.9968,94.3424,115.9454,71.8226,39.8972,49.7826,29.6664,78.7603,97.3893,59.4949,0.0,0.0,113995198.0,10400000199.0
146.0,146.0,146.0,1.0,900.0,,,,1.0,1.0,World,0.0,World,2.0,Medium,2096,10392611.49,10388517.149,5163893.81,5224623.339,79.6645,98.8376,41.8843,-8187.988,-0.788,-8188.681,-0.079,,113492.904,4657.014,10.925,1.8507,0.8867,29.959,104.5,121680.892,62759.273,58921.619,11.713,81.6982,79.4931,83.9994,68.0419,66.0869,70.0664,22.0358,20.8644,23.1819,11.3865,10.672,12.0237,1102.629,9.7098,112515.529,1510.843,13.2648,37.1168,46.2,27.6356,93.4026,114.8543,71.0448,39.5024,49.3203,29.3422,78.0044,96.5071,58.8722,0.0,0.0,113492904.0,10392611490.0
147.0,147.0,147.0,1.0,900.0,,,,1.0,1.0,World,0.0,World,2.0,Medium,2097,10384422.809,10379888.448,5158814.664,5221073.784,79.5983,98.8075,41.9919,-9067.896,-0.873,-9068.722,-0.087,,112917.957,4554.919,10.879,1.8456,0.8845,29.983,104.5,121985.853,62908.69,59077.163,11.752,81.7865,79.5868,84.081,68.1142,66.1617,70.1353,22.0752,20.9019,23.2232,11.4261,10.7095,12.066,1084.969,9.6023,111955.882,1484.782,13.0997,36.6796,45.6766,27.2889,92.4789,113.7612,70.3019,39.1137,48.8557,29.0328,77.266,95.6312,58.2786,0.0,0.0,112917957.0,10384422809.0
148.0,148.0,148.0,1.0,900.0,,,,1.0,1.0,World,0.0,World,2.0,Medium,2098,10375354.087,10370445.196,5153334.151,5217111.046,79.5259,98.7775,42.097,-9817.313,-0.947,-9817.781,-0.095,,112457.152,4461.984,10.844,1.8425,0.8832,30.007,104.5,122274.465,63033.782,59240.683,11.791,81.8772,79.6824,84.1655,68.189,66.2391,70.2064,22.1164,20.9417,23.2652,11.4631,10.7456,12.1043,1068.652,9.4978,111509.022,1459.987,12.9365,36.2366,45.1582,26.9251,91.5428,112.6742,69.5267,38.7129,48.3858,28.7042,76.5151,94.7554,57.6589,0.0,0.0,112457152.0,10375354087.0
149.0,149.0,149.0,1.0,900.0,,,,1.0,1.0,World,0.0,World,2.0,Medium,2099,10365536.306,10360269.362,5147497.978,5212771.384,79.4479,98.7478,42.1997,-10533.215,-1.017,-10533.889,-0.102,,112004.38,4369.617,10.811,1.8396,0.8821,30.03,104.5,122537.595,63153.038,59384.557,11.828,81.969,79.7784,84.2521,68.2644,66.3165,70.279,22.1585,20.9817,23.3093,11.4968,10.7764,12.141,1051.977,9.3873,111070.626,1434.821,12.7669,35.7923,44.6407,26.5573,90.6133,111.5921,68.7598,38.3161,47.9184,28.3811,75.7769,93.8887,57.0556,0.0,0.0,112004380.0,10365536306.0
150.0,150.0,150.0,1.0,900.0,,,,1.0,1.0,World,0.0,World,2.0,Medium,2100,10355002.417,10349323.038,5141293.478,5208029.56,79.3639,98.7186,42.3005,-11357.926,-1.098,-11358.758,-0.11,,111453.746,4274.206,10.769,1.8354,0.8802,30.054,104.5,122811.672,63255.546,59556.126,11.867,82.0582,79.8752,84.3318,68.338,66.3949,70.3466,22.1996,21.0225,23.35,11.5248,10.8029,12.1706,1035.616,9.2862,110534.197,1410.319,12.6088,35.3659,44.1225,26.2274,89.7165,110.5154,68.0548,37.9266,47.4441,28.0798,75.0603,93.0252,56.4933,0.0,0.0,111453746.0,10355002417.0
152.0,152.0,0.0,1.0,900.0,,,,1.0,1.0,World,0.0,World,3.0,High,2022,7941658.316,7982260.25,4012265.713,3969994.536,61.2121,101.0648,30.2125,81204.199,10.167,81203.867,1.017,68.1561,148549.649,13867.919,18.598,2.5658,1.1762,28.285,105.8,67345.45,36263.683,31081.767,8.431,71.7613,69.1938,74.4421,59.9915,57.4753,62.6034,16.6909,15.1856,18.0663,7.9509,7.1082,8.5578,3936.913,26.8787,145220.415,5214.522,36.219,84.5979,94.8101,73.7523,190.6557,224.0637,155.5579,78.9306,95.6832,61.2972,152.9674,185.9613,118.4835,0.0,0.0,148549649.0,7941658316.0
153.0,153.0,1.0,1.0,900.0,,,,1.0,1.0,World,0.0,World,3.0,High,2023,8022862.183,8066769.578,4054038.46,4012731.118,61.8601,101.0294,30.3983,87815.38,10.886,87814.789,1.089,63.6499,148880.556,13832.252,18.456,2.5634,1.1786,28.321,105.7,61065.176,32829.419,28235.757,7.57,73.4132,70.8521,76.041,61.6477,59.1645,64.1756,17.7357,16.2238,19.0877,8.4881,7.6396,9.0902,3876.936,26.0524,145637.701,5169.793,35.4303,80.118,89.8952,69.731,171.8272,202.4419,139.7454,70.3188,85.3445,54.5172,134.1008,163.8617,103.0988,0.0,0.0,148880556.0,8022862183.0
154.0,154.0,2.0,1.0,900.0,,,,1.0,1.0,World,0.0,World,3.0,High,2024,8110676.972,8154602.266,4097575.617,4057026.648,62.5337,100.9995,30.585,87851.03,10.773,87850.587,1.077,64.3591,149132.629,13801.557,18.288,2.5591,1.1784,28.358,105.6,61281.599,32966.98,28314.619,7.515,73.7323,71.1609,76.3683,61.9306,59.4498,64.4525,17.9222,16.4059,19.2771,8.5891,7.7381,9.1962,3805.563,25.5271,145945.866,5120.857,34.8232,78.9015,88.7101,68.4748,168.6507,198.9342,136.8948,69.0392,83.8194,53.4879,131.3605,160.6228,100.8649,0.0,0.0,149132629.0,8110676972.0
155.0,155.0,3.0,1.0,900.0,,,,1.0,1.0,World,0.0,World,3.0,High,2025,8198527.559,8242091.446,4140877.956,4101213.49,63.2046,100.9671,30.7644,87128.364,10.571,87127.774,1.057,65.5768,149411.451,13778.906,18.128,2.5547,1.1772,28.396,105.5,62283.087,33502.505,28780.582,7.557,73.8593,71.2832,76.5013,62.0592,59.5877,64.5716,18.0117,16.5009,19.362,8.6369,7.7905,9.244,3791.034,25.3811,146237.327,5138.562,34.7003,78.7597,88.7101,68.1754,167.5807,197.7388,135.922,68.6468,83.311,53.2068,130.2816,159.2495,100.0684,0.0,0.0,149411451.0,8198527559.0
156.0,156.0,4.0,1.0,900.0,,,,1.0,1.0,World,0.0,World,3.0,High,2026,8285655.333,8328842.776,4183749.013,4145093.764,63.8699,100.9326,30.9372,86375.586,10.371,86374.887,1.037,66.8416,149662.466,13764.901,17.969,2.5492,1.1762,28.435,105.4,63286.88,34035.469,29251.411,7.598,74.0215,71.4444,76.6658,62.1772,59.7147,64.681,18.0852,16.5793,19.4323,8.6813,7.838,9.2892,3727.705,24.9166,146538.126,5078.086,34.0711,77.8513,87.8591,67.2,165.9868,196.0046,134.4478,68.0612,82.6024,52.7413,129.2093,157.9138,99.2479,0.0,0.0,149662466.0,8285655333.0
157.0,157.0,5.0,1.0,900.0,,,,1.0,1.0,World,0.0,World,3.0,High,2027,8372030.22,8419249.044,4228449.791,4190799.253,64.5631,100.8984,31.0858,94438.16,11.212,94437.648,1.122,61.7778,158893.9,14424.433,18.865,2.6956,1.2455,28.497,105.3,64455.74,34657.474,29798.266,7.653,74.2053,71.6285,76.8504,62.295,59.8412,64.7907,18.1622,16.6609,19.5064,8.7323,7.8913,9.3412,3807.958,24.1613,155671.853,5152.942,33.1886,76.6959,86.7357,66.0048,164.1321,193.9958,132.7295,67.4575,81.8744,52.2593,128.12,156.5664,98.4058,0.0,0.0,158893900.0,8372030220.0
158.0,158.0,6.0,1.0,900.0,,,,1.0,1.0,World,0.0,World,3.0,High,2028,8466467.868,8513318.61,4274984.428,4238334.182,65.2845,100.8647,31.2092,93702.095,11.006,93701.484,1.101,62.9561,159251.668,14381.23,18.706,2.6896,1.2443,28.538,105.2,65549.573,35237.235,30312.338,7.7,74.3652,71.7863,77.0137,62.4098,59.9636,64.8986,18.2455,16.7473,19.5883,8.7864,7.9458,9.3975,3773.059,23.7023,156080.381,5116.751,32.608,75.8544,85.954,65.0959,162.6456,192.3866,131.3476,66.9033,81.1999,51.8228,127.1663,155.3729,97.6819,0.0,0.0,159251668.0,8466467868.000001
159.0,159.0,7.0,1.0,900.0,,,,1.0,1.0,World,0.0,World,3.0,High,2029,8560169.352,8606671.688,4321109.038,4285562.65,66.0004,100.8294,31.3252,93005.103,10.806,93004.672,1.081,64.1209,159652.168,14329.299,18.55,2.6833,1.2429,28.578,105.2,66647.065,35808.763,30838.302,7.744,74.5244,71.9465,77.173,62.5243,60.0873,65.0043,18.3305,16.8369,19.6705,8.8379,7.9976,9.4508,3713.862,23.2731,156527.146,5062.327,32.0333,75.024,85.1628,64.2207,161.2325,190.8303,130.0649,66.3622,80.5302,51.4087,126.2857,154.2478,97.039,0.0,0.0,159652168.0,8560169352.0
160.0,160.0,8.0,1.0,900.0,,,,1.0,1.0,World,0.0,World,3.0,High,2030,8653174.024,8699311.724,4366835.33,4332476.394,66.7108,100.7931,31.4346,92275.876,10.607,92275.399,1.061,65.3296,160031.706,14259.949,18.396,2.6759,1.2409,28.616,105.1,67755.83,36383.928,31371.902,7.789,74.6831,72.1057,77.3322,62.6397,60.2113,65.1116,18.416,16.9268,19.7535,8.8869,8.0454,9.5021,3655.385,22.8509,156952.427,5003.875,31.4764,74.2232,84.4016,63.3755,159.8513,189.3105,128.8114,65.8299,79.869,51.0042,125.4215,153.1475,96.4058,0.0,0.0,160031706.0,8653174024.0
161.0,161.0,9.0,1.0,900.0,,,,1.0,1.0,World,0.0,World,3.0,High,2031,8745449.423,8791198.362,4412148.559,4379049.802,67.4154,100.7558,31.5388,91498.365,10.408,91497.877,1.041,66.5847,160399.634,14182.89,18.245,2.6676,1.2383,28.654,105.0,68901.269,36972.181,31929.088,7.837,74.8368,72.2605,77.486,62.7525,60.3332,65.216,18.4985,17.0146,19.8326,8.9336,8.092,9.5501,3599.653,22.4515,157364.259,4946.262,30.9521,73.4335,83.6539,62.5396,158.5229,187.8538,127.6008,65.3079,79.2241,50.6037,124.5824,152.0842,95.7862,0.0,0.0,160399634.0,8745449423.0
162.0,162.0,10.0,1.0,900.0,,,,1.0,1.0,World,0.0,World,3.0,High,2032,8836947.3,8885350.27,4458605.451,4426744.819,68.1374,100.7197,31.629,96806.469,10.892,96805.94,1.09,63.5915,166976.252,14539.667,18.787,2.7617,1.2833,28.701,105.0,70169.783,37622.174,32547.609,7.895,74.9998,72.4269,77.6465,62.863,60.4535,65.3174,18.578,17.0999,19.9083,8.9788,8.1372,9.5967,3635.73,21.8924,163890.99,4975.38,30.289,72.4766,82.7109,61.5666,157.0568,186.2359,126.2796,64.8093,78.6011,50.2283,123.7328,151.0049,95.1629,0.0,0.0,166976252.0,8836947300.0
163.0,163.0,11.0,1.0,900.0,,,,1.0,1.0,World,0.0,World,3.0,High,2033,8933753.24,8981761.0,4506213.895,4475547.105,68.8768,100.6852,31.7086,96015.971,10.69,96015.52,1.069,64.8407,167407.918,14413.651,18.638,2.7529,1.2805,28.735,105.0,71391.947,38235.254,33156.693,7.948,75.1504,72.5822,77.7931,62.9725,60.5744,65.4159,18.6579,17.1868,19.9833,9.0222,8.1811,9.6408,3597.775,21.5003,164366.874,4932.573,29.7888,71.6575,81.9086,60.7292,155.7086,184.7236,125.0894,64.3089,77.9649,49.8627,122.8729,149.9005,94.5454,0.0,0.0,167407918.0,8933753240.0
164.0,164.0,12.0,1.0,900.0,,,,1.0,1.0,World,0.0,World,3.0,High,2034,9029768.76,9077392.307,4553422.618,4523969.688,69.6101,100.651,31.7868,95247.505,10.493,95247.093,1.049,66.0769,167879.592,14287.592,18.494,2.7448,1.2779,28.764,104.9,72632.087,38856.813,33775.274,8.001,75.2974,72.7322,77.9384,63.0788,60.6904,65.5132,18.7376,17.2727,20.059,9.0639,8.2236,9.6831,3545.726,21.1298,164879.352,4879.467,29.2951,70.8584,81.14,59.8988,154.3781,183.2546,123.8893,63.825,77.3583,49.4987,122.0271,148.8349,93.9155,0.0,0.0,167879592.0,9029768760.0
165.0,165.0,13.0,1.0,900.0,,,,1.0,1.0,World,0.0,World,3.0,High,2035,9125015.853,9172233.38,4600234.828,4571998.552,70.3374,100.6176,31.859,94435.697,10.295,94435.054,1.03,67.2958,168326.776,14137.431,18.351,2.7368,1.2753,28.792,104.9,73891.079,39476.033,34415.046,8.056,75.442,72.8824,78.0781,63.1828,60.8062,65.6059,18.8157,17.3587,20.1317,9.1042,8.266,9.723,3492.989,20.7594,165368.221,4822.501,28.807,70.0676,80.37,59.0883,153.0062,181.7127,122.6815,63.3762,76.7853,49.1716,121.1363,147.6996,93.2667,0.0,0.0,168326776.0,9125015853.0
166.0,166.0,14.0,1.0,900.0,,,,1.0,1.0,World,0.0,World,3.0,High,2036,9219450.907,9266225.633,4646628.962,4619596.672,71.0582,100.5852,31.928,93549.725,10.096,93549.452,1.01,68.6284,168701.241,13961.193,18.206,2.7282,1.2724,28.818,104.9,75151.516,40092.564,35058.952,8.11,75.5862,73.0315,78.2183,63.2864,60.9211,65.6987,18.8943,17.445,20.2049,9.1446,8.3092,9.7627,3439.382,20.3941,165785.296,4762.638,28.3256,69.2814,79.6128,58.2745,151.5915,180.1327,121.426,62.9665,76.2625,48.8727,120.2023,146.5231,92.5729,0.0,0.0,168701241.0,9219450907.0
167.0,167.0,15.0,1.0,900.0,,,,1.0,1.0,World,0.0,World,3.0,High,2037,9313000.359,9359394.29,4692620.526,4666773.764,71.7727,100.5538,31.9963,92788.294,9.913,92787.862,0.991,69.9442,169215.432,13813.93,18.079,2.7226,1.2708,28.843,104.9,76427.138,40713.734,35713.404,8.166,75.7278,73.1786,78.3554,63.3889,61.0344,65.7912,18.9709,17.529,20.2767,9.1843,8.3514,9.8021,3389.261,20.0379,166338.946,4702.544,27.8638,68.5121,78.863,57.4887,150.1644,178.5294,120.1704,62.5873,75.7794,48.5959,119.2354,145.3148,91.8452,0.0,0.0,169215432.0,9313000359.0
168.0,168.0,16.0,1.0,900.0,,,,1.0,1.0,World,0.0,World,3.0,High,2038,9405788.221,9451796.203,4738246.848,4713549.354,72.4812,100.524,32.0647,92016.461,9.735,92015.963,0.974,71.165,169728.693,13728.929,17.957,2.7174,1.2694,28.866,104.8,77712.232,41330.729,36381.503,8.222,75.8678,73.3257,78.4892,63.4909,61.1487,65.8814,19.0456,17.6121,20.3454,9.2227,8.3934,9.8392,3340.625,19.6908,166890.663,4640.338,27.4155,67.7448,78.1146,56.7062,148.7197,176.8929,118.9138,62.211,75.3014,48.3209,118.2372,144.0597,91.1025,0.0,0.0,169728693.0,9405788221.0
169.0,169.0,17.0,1.0,900.0,,,,1.0,1.0,World,0.0,World,3.0,High,2039,9497804.184,9543348.514,4783473.568,4759874.946,73.1833,100.4958,32.1337,91089.145,9.544,91088.66,0.954,72.6569,170087.258,13724.108,17.822,2.7099,1.2668,28.888,104.8,78998.113,41945.595,37052.518,8.278,76.0052,73.4697,78.6209,63.5916,61.2617,65.9707,19.1189,17.6939,20.4129,9.26,8.4351,9.8748,3291.995,19.3604,167288.156,4578.489,26.9853,66.9951,77.3899,55.9353,147.3272,175.3201,117.6976,61.8513,74.8493,48.0537,117.275,142.8501,90.3862,0.0,0.0,170087258.0,9497804184.0
170.0,170.0,18.0,1.0,900.0,,,,1.0,1.0,World,0.0,World,3.0,High,2040,9588892.844,9634033.342,4828293.283,4805740.06,73.8787,100.4693,32.2066,90281.433,9.371,90280.997,0.937,73.9752,170569.316,13843.954,17.705,2.7042,1.2651,28.908,104.8,80287.883,42562.042,37725.841,8.334,76.1407,73.6121,78.7505,63.6908,61.3723,66.0593,19.1891,17.7718,20.478,9.2961,8.4754,9.9094,3245.671,19.0357,167806.53,4518.743,26.5607,66.2529,76.6626,55.1836,145.9766,173.7867,116.5274,61.5232,74.4395,47.8086,116.3517,141.6889,89.7001,0.0,0.0,170569316.0,9588892844.0
171.0,171.0,19.0,1.0,900.0,,,,1.0,1.0,World,0.0,World,3.0,High,2041,9679173.841,9723953.718,4872759.977,4851193.741,74.5683,100.4446,32.2845,89560.282,9.21,89559.754,0.921,75.2603,171116.673,14078.738,17.597,2.6992,1.2637,28.93,104.8,81556.391,43165.09,38391.301,8.387,76.2773,73.7556,78.8812,63.7916,61.4848,66.149,19.2585,17.8494,20.5421,9.3341,8.518,9.9457,3201.602,18.7182,168388.426,4461.19,26.1436,65.5051,75.9358,54.42,144.6401,172.2727,115.3656,61.1668,74.0025,47.535,115.4392,140.5399,89.0235,0.0,0.0,171116673.0,9679173841.0
172.0,172.0,20.0,1.0,900.0,,,,1.0,1.0,World,0.0,World,3.0,High,2042,9768733.595,9813174.866,4916910.975,4896263.891,75.2525,100.4217,32.3654,88882.992,9.057,88882.542,0.906,76.5063,171715.163,14197.009,17.498,2.6943,1.2623,28.951,104.8,82832.171,43769.828,39062.343,8.441,76.4101,73.8963,79.0071,63.8897,61.5953,66.2355,19.3246,17.9239,20.6026,9.3751,8.5636,9.9853,3159.676,18.4089,169019.815,4406.444,25.7382,64.7663,75.2106,53.6728,143.3762,170.8289,114.279,60.7743,73.5246,47.2305,114.5863,139.4531,88.4036,0.0,0.0,171715163.0,9768733595.0
